ID,X,Y,spud year,Direction,
Fut-OW-01309,6.104576E+05,3.551246E+06,2031,H,
Fut-OW-01310,6.087815E+05,3.542409E+06,2038,H,
Fut-OW-01311,6.153015E+05,3.557052E+06,2022,H,
Fut-OW-01312,6.222929E+05,3.557965E+06,2046,H,
Fut-OW-01313,6.083583E+05,3.574795E+06,2029,H,
Fut-OW-01314,6.050479E+05,3.549836E+06,2031,H,
Fut-OW-01315,6.049409E+05,3.554953E+06,2032,H,
Fut-OW-01316,6.102046E+05,3.554277E+06,2037,H,
Fut-OW-01317,6.242914E+05,3.568372E+06,2028,H,
Fut-OW-01318,6.049608E+05,3.568791E+06,2045,H,
Fut-OW-01319,6.245032E+05,3.569555E+06,2040,H,
Fut-OW-01320,6.337203E+05,3.566107E+06,2038,H,
Fut-OW-01321,6.113900E+05,3.552725E+06,2040,H,
Fut-OW-01322,6.095766E+05,3.573200E+06,2033,H,
Fut-OW-01323,6.291998E+05,3.560152E+06,2042,H,
Fut-OW-01324,6.152356E+05,3.551609E+06,2043,H,
Fut-OW-01325,6.214195E+05,3.550666E+06,2044,H,
Fut-OW-01326,6.114557E+05,3.562806E+06,2027,H,
Fut-OW-01327,6.321131E+05,3.565575E+06,2033,H,
Fut-OW-01328,6.082723E+05,3.561141E+06,2029,H,
Fut-OW-01329,6.171424E+05,3.556280E+06,2022,H,
Fut-OW-01330,6.259584E+05,3.558974E+06,2046,H,
Fut-OW-01331,6.258529E+05,3.556337E+06,2033,H,
Fut-OW-01332,6.267222E+05,3.557901E+06,2036,H,
Fut-OW-01333,6.296813E+05,3.543998E+06,2042,H,
Fut-OW-01334,6.108671E+05,3.552822E+06,2036,H,
Fut-OW-01335,6.240351E+05,3.557227E+06,2042,H,
Fut-OW-01336,6.245794E+05,3.545556E+06,2034,H,
Fut-OW-01337,6.077709E+05,3.557741E+06,2022,H,
Fut-OW-01338,6.116428E+05,3.575357E+06,2031,H,
Fut-OW-01339,6.112839E+05,3.563389E+06,2027,H,
Fut-OW-01340,6.208458E+05,3.565664E+06,2034,H,
Fut-OW-01341,6.113771E+05,3.569300E+06,2023,H,
Fut-OW-01342,6.231116E+05,3.561861E+06,2022,H,
Fut-OW-01343,6.094168E+05,3.551902E+06,2026,H,
Fut-OW-01344,6.122965E+05,3.544627E+06,2034,H,
Fut-OW-01345,6.065696E+05,3.571293E+06,2029,H,
Fut-OW-01346,6.051833E+05,3.577502E+06,2033,H,
Fut-OW-01347,6.287031E+05,3.551806E+06,2026,H,
Fut-OW-01348,6.242644E+05,3.551360E+06,2043,H,
Fut-OW-01349,6.132502E+05,3.573181E+06,2041,H,
Fut-OW-01350,6.230072E+05,3.557107E+06,2046,H,
Fut-OW-01351,6.338683E+05,3.571559E+06,2031,H,
Fut-OW-01352,6.219801E+05,3.551243E+06,2039,H,
Fut-OW-01353,6.148949E+05,3.555771E+06,2036,H,
Fut-OW-01354,6.289823E+05,3.565691E+06,2029,H,
Fut-OW-01355,6.048326E+05,3.558113E+06,2033,H,
Fut-OW-01356,6.272321E+05,3.565576E+06,2039,H,
Fut-OW-01357,6.184154E+05,3.577744E+06,2043,H,
Fut-OW-01358,6.282325E+05,3.553154E+06,2033,H,
Fut-OW-01359,6.271991E+05,3.546318E+06,2042,H,
Fut-OW-01360,6.276513E+05,3.570902E+06,2021,H,
Fut-OW-01361,6.122886E+05,3.561539E+06,2040,H,
Fut-OW-01362,6.304535E+05,3.567744E+06,2030,H,
Fut-OW-01363,6.189378E+05,3.545176E+06,2034,H,
Fut-OW-01364,6.181157E+05,3.570729E+06,2041,H,
Fut-OW-01365,6.059785E+05,3.570907E+06,2041,H,
Fut-OW-01366,6.298504E+05,3.557845E+06,2042,H,
Fut-OW-01367,6.311284E+05,3.568378E+06,2029,H,
Fut-OW-01368,6.074248E+05,3.568860E+06,2042,H,
Fut-OW-01369,6.050552E+05,3.562357E+06,2042,H,
Fut-OW-01370,6.093339E+05,3.558502E+06,2041,H,
Fut-OW-01371,6.150060E+05,3.556942E+06,2044,H,
Fut-OW-01372,6.312281E+05,3.547616E+06,2045,H,
Fut-OW-01373,6.268508E+05,3.575146E+06,2045,H,
Fut-OW-01374,6.157919E+05,3.551419E+06,2034,H,
Fut-OW-01375,6.341546E+05,3.543011E+06,2038,H,
Fut-OW-01376,6.127314E+05,3.575498E+06,2026,H,
Fut-OW-01377,6.074184E+05,3.548242E+06,2028,H,
Fut-OW-01378,6.188084E+05,3.575570E+06,2046,H,
Fut-OW-01379,6.134331E+05,3.576758E+06,2022,H,
Fut-OW-01380,6.308697E+05,3.577182E+06,2024,H,
Fut-OW-01381,6.091206E+05,3.554327E+06,2026,H,
Fut-OW-01382,6.143667E+05,3.553961E+06,2021,H,
Fut-OW-01383,6.126233E+05,3.573440E+06,2025,H,
Fut-OW-01384,6.329199E+05,3.562672E+06,2041,H,
Fut-OW-01385,6.047588E+05,3.558207E+06,2034,H,
Fut-OW-01386,6.263517E+05,3.556241E+06,2046,H,
Fut-OW-01387,6.170361E+05,3.559662E+06,2037,H,
Fut-OW-01388,6.067988E+05,3.549031E+06,2046,H,
Fut-OW-01389,6.284774E+05,3.560071E+06,2027,H,
Fut-OW-01390,6.081281E+05,3.560278E+06,2044,H,
Fut-OW-01391,6.242231E+05,3.571130E+06,2035,H,
Fut-OW-01392,6.153683E+05,3.554547E+06,2025,H,
Fut-OW-01393,6.069415E+05,3.545658E+06,2034,H,
Fut-OW-01394,6.170982E+05,3.555179E+06,2036,H,
Fut-OW-01395,6.278308E+05,3.555591E+06,2034,H,
Fut-OW-01396,6.043905E+05,3.542880E+06,2043,H,
Fut-OW-01397,6.163689E+05,3.546162E+06,2039,H,
Fut-OW-01398,6.164068E+05,3.561183E+06,2039,H,
Fut-OW-01399,6.314471E+05,3.559174E+06,2026,H,
Fut-OW-01400,6.243707E+05,3.568974E+06,2044,H,
Fut-OW-01401,6.234647E+05,3.560492E+06,2027,H,
Fut-OW-01402,6.295518E+05,3.571978E+06,2024,H,
Fut-OW-01403,6.290104E+05,3.575099E+06,2021,H,
Fut-OW-01404,6.076353E+05,3.561276E+06,2028,H,
Fut-OW-01405,6.283101E+05,3.551656E+06,2032,H,
Fut-OW-01406,6.150825E+05,3.572561E+06,2045,H,
Fut-OW-01407,6.249117E+05,3.550186E+06,2026,H,
Fut-OW-01408,6.166426E+05,3.563452E+06,2044,H,
Fut-OW-01409,6.066245E+05,3.547511E+06,2022,H,
Fut-OW-01410,6.058656E+05,3.545565E+06,2031,H,
Fut-OW-01411,6.277934E+05,3.545084E+06,2031,H,
Fut-OW-01412,6.195768E+05,3.542788E+06,2031,H,
Fut-OW-01413,6.258821E+05,3.553938E+06,2032,H,
Fut-OW-01414,6.311573E+05,3.547808E+06,2042,H,
Fut-OW-01415,6.273039E+05,3.567678E+06,2046,H,
Fut-OW-01416,6.254570E+05,3.556320E+06,2034,H,
Fut-OW-01417,6.127354E+05,3.574519E+06,2028,H,
Fut-OW-01418,6.083160E+05,3.572817E+06,2041,H,
Fut-OW-01419,6.149858E+05,3.555520E+06,2042,H,
Fut-OW-01420,6.222713E+05,3.561385E+06,2024,H,
Fut-OW-01421,6.296671E+05,3.555803E+06,2040,H,
Fut-OW-01422,6.113537E+05,3.561599E+06,2046,H,
Fut-OW-01423,6.122363E+05,3.573369E+06,2045,H,
Fut-OW-01424,6.125741E+05,3.564128E+06,2038,H,
Fut-OW-01425,6.315694E+05,3.558391E+06,2043,H,
Fut-OW-01426,6.119400E+05,3.545145E+06,2026,H,
Fut-OW-01427,6.242677E+05,3.558779E+06,2030,H,
Fut-OW-01428,6.112020E+05,3.546023E+06,2029,H,
Fut-OW-01429,6.251554E+05,3.572575E+06,2031,H,
Fut-OW-01430,6.297798E+05,3.576278E+06,2033,H,
Fut-OW-01431,6.321832E+05,3.572797E+06,2043,H,
Fut-OW-01432,6.170967E+05,3.565528E+06,2044,H,
Fut-OW-01433,6.305542E+05,3.544909E+06,2035,H,
Fut-OW-01434,6.127614E+05,3.566286E+06,2043,H,
Fut-OW-01435,6.321918E+05,3.554319E+06,2029,H,
Fut-OW-01436,6.139049E+05,3.542123E+06,2023,H,
Fut-OW-01437,6.233351E+05,3.576604E+06,2040,H,
Fut-OW-01438,6.246900E+05,3.551861E+06,2028,H,
Fut-OW-01439,6.077102E+05,3.551894E+06,2030,H,
Fut-OW-01440,6.315934E+05,3.571221E+06,2046,H,
Fut-OW-01441,6.236089E+05,3.564175E+06,2037,H,
Fut-OW-01442,6.337913E+05,3.551034E+06,2044,H,
Fut-OW-01443,6.159572E+05,3.569727E+06,2027,H,
Fut-OW-01444,6.098513E+05,3.575312E+06,2039,H,
Fut-OW-01445,6.147045E+05,3.572119E+06,2041,H,
Fut-OW-01446,6.267336E+05,3.569461E+06,2035,H,
Fut-OW-01447,6.268025E+05,3.567819E+06,2037,H,
Fut-OW-01448,6.110859E+05,3.560029E+06,2029,H,
Fut-OW-01449,6.217329E+05,3.565255E+06,2046,H,
Fut-OW-01450,6.072391E+05,3.546074E+06,2037,H,
Fut-OW-01451,6.156051E+05,3.574540E+06,2039,H,
Fut-OW-01452,6.235341E+05,3.557556E+06,2027,H,
Fut-OW-01453,6.067276E+05,3.562073E+06,2028,H,
Fut-OW-01454,6.149082E+05,3.571181E+06,2022,H,
Fut-OW-01455,6.177619E+05,3.577081E+06,2040,H,
Fut-OW-01456,6.194591E+05,3.577110E+06,2041,H,
Fut-OW-01457,6.310811E+05,3.570355E+06,2040,H,
Fut-OW-01458,6.117771E+05,3.550763E+06,2037,H,
Fut-OW-01459,6.297115E+05,3.542637E+06,2041,H,
Fut-OW-01460,6.099788E+05,3.549929E+06,2039,H,
Fut-OW-01461,6.063504E+05,3.560081E+06,2023,H,
Fut-OW-01462,6.103765E+05,3.550364E+06,2029,H,
Fut-OW-01463,6.267061E+05,3.550346E+06,2027,H,
Fut-OW-01464,6.064656E+05,3.574754E+06,2046,H,
Fut-OW-01465,6.326029E+05,3.567102E+06,2023,H,
Fut-OW-01466,6.285311E+05,3.577024E+06,2026,H,
Fut-OW-01467,6.167423E+05,3.549024E+06,2039,H,
Fut-OW-01468,6.298729E+05,3.547066E+06,2037,H,
Fut-OW-01469,6.131295E+05,3.544348E+06,2041,H,
Fut-OW-01470,6.096170E+05,3.546661E+06,2044,H,
Fut-OW-01471,6.132996E+05,3.544238E+06,2027,H,
Fut-OW-01472,6.173320E+05,3.564827E+06,2022,H,
Fut-OW-01473,6.211343E+05,3.575963E+06,2029,H,
Fut-OW-01474,6.252414E+05,3.576804E+06,2032,H,
Fut-OW-01475,6.319773E+05,3.550749E+06,2036,H,
Fut-OW-01476,6.177301E+05,3.566417E+06,2025,H,
Fut-OW-01477,6.288218E+05,3.545202E+06,2037,H,
Fut-OW-01478,6.108251E+05,3.557113E+06,2035,H,
Fut-OW-01479,6.110856E+05,3.542793E+06,2030,H,
Fut-OW-01480,6.262498E+05,3.550213E+06,2037,H,
Fut-OW-01481,6.213368E+05,3.558925E+06,2033,H,
Fut-OW-01482,6.332038E+05,3.556995E+06,2024,H,
Fut-OW-01483,6.097834E+05,3.559304E+06,2036,H,
Fut-OW-01484,6.340919E+05,3.552293E+06,2045,H,
Fut-OW-01485,6.227025E+05,3.569918E+06,2026,H,
Fut-OW-01486,6.244336E+05,3.572993E+06,2032,H,
Fut-OW-01487,6.245335E+05,3.575165E+06,2025,H,
Fut-OW-01488,6.171003E+05,3.574505E+06,2044,H,
Fut-OW-01489,6.221640E+05,3.548308E+06,2033,H,
Fut-OW-01490,6.210768E+05,3.558806E+06,2041,H,
Fut-OW-01491,6.298523E+05,3.570430E+06,2030,H,
Fut-OW-01492,6.150899E+05,3.552842E+06,2045,H,
Fut-OW-01493,6.241022E+05,3.573540E+06,2023,H,
Fut-OW-01494,6.294437E+05,3.547962E+06,2046,H,
Fut-OW-01495,6.148028E+05,3.567703E+06,2038,H,
Fut-OW-01496,6.289864E+05,3.554840E+06,2027,H,
Fut-OW-01497,6.161442E+05,3.568804E+06,2038,H,
Fut-OW-01498,6.190215E+05,3.555439E+06,2036,H,
Fut-OW-01499,6.244209E+05,3.553120E+06,2042,H,
Fut-OW-01500,6.298556E+05,3.569331E+06,2023,H,
Fut-OW-01501,6.279861E+05,3.569467E+06,2021,H,
Fut-OW-01502,6.041333E+05,3.565234E+06,2024,H,
Fut-OW-01503,6.303181E+05,3.543030E+06,2022,H,
Fut-OW-01504,6.338570E+05,3.569659E+06,2038,H,
Fut-OW-01505,6.289146E+05,3.561349E+06,2023,H,
Fut-OW-01506,6.110099E+05,3.554050E+06,2025,H,
Fut-OW-01507,6.267741E+05,3.560105E+06,2035,H,
Fut-OW-01508,6.263336E+05,3.564809E+06,2032,H,
Fut-OW-01509,6.305487E+05,3.557199E+06,2028,H,
Fut-OW-01510,6.343761E+05,3.569425E+06,2032,H,
Fut-OW-01511,6.298176E+05,3.575050E+06,2040,H,
Fut-OW-01512,6.077591E+05,3.556167E+06,2045,H,
Fut-OW-01513,6.125337E+05,3.545317E+06,2027,H,
Fut-OW-01514,6.082181E+05,3.567813E+06,2030,H,
Fut-OW-01515,6.313063E+05,3.571910E+06,2039,H,
Fut-OW-01516,6.142504E+05,3.572961E+06,2022,H,
Fut-OW-01517,6.211970E+05,3.548276E+06,2026,H,
Fut-OW-01518,6.220511E+05,3.554572E+06,2038,H,
Fut-OW-01519,6.268882E+05,3.542972E+06,2040,H,
Fut-OW-01520,6.130755E+05,3.563580E+06,2034,H,
Fut-OW-01521,6.120356E+05,3.552731E+06,2042,H,
Fut-OW-01522,6.222048E+05,3.548201E+06,2027,H,
Fut-OW-01523,6.150863E+05,3.569222E+06,2036,H,
Fut-OW-01524,6.302639E+05,3.555620E+06,2041,H,
Fut-OW-01525,6.050166E+05,3.561518E+06,2042,H,
Fut-OW-01526,6.155968E+05,3.572825E+06,2040,H,
Fut-OW-01527,6.050033E+05,3.554861E+06,2027,H,
Fut-OW-01528,6.299383E+05,3.563442E+06,2036,H,
Fut-OW-01529,6.146026E+05,3.554079E+06,2021,H,
Fut-OW-01530,6.153989E+05,3.545930E+06,2046,H,
Fut-OW-01531,6.340513E+05,3.563653E+06,2044,H,
Fut-OW-01532,6.230511E+05,3.552088E+06,2042,H,
Fut-OW-01533,6.152936E+05,3.543794E+06,2034,H,
Fut-OW-01534,6.314794E+05,3.557092E+06,2041,H,
Fut-OW-01535,6.250446E+05,3.575589E+06,2027,H,
Fut-OW-01536,6.058906E+05,3.543051E+06,2042,H,
Fut-OW-01537,6.292980E+05,3.576672E+06,2022,H,
Fut-OW-01538,6.155256E+05,3.555806E+06,2039,H,
Fut-OW-01539,6.326278E+05,3.545860E+06,2041,H,
Fut-OW-01540,6.198070E+05,3.571627E+06,2040,H,
Fut-OW-01541,6.229843E+05,3.541757E+06,2035,H,
Fut-OW-01542,6.093813E+05,3.569330E+06,2038,H,
Fut-OW-01543,6.214874E+05,3.545917E+06,2044,H,
Fut-OW-01544,6.103973E+05,3.561135E+06,2041,H,
Fut-OW-01545,6.245101E+05,3.544847E+06,2040,H,
Fut-OW-01546,6.315180E+05,3.568725E+06,2028,H,
Fut-OW-01547,6.140491E+05,3.557384E+06,2029,H,
Fut-OW-01548,6.080759E+05,3.574652E+06,2037,H,
Fut-OW-01549,6.073322E+05,3.542119E+06,2041,H,
Fut-OW-01550,6.295147E+05,3.543600E+06,2035,H,
Fut-OW-01551,6.174807E+05,3.554901E+06,2028,H,
Fut-OW-01552,6.166741E+05,3.566925E+06,2031,H,
Fut-OW-01553,6.302043E+05,3.564121E+06,2045,H,
Fut-OW-01554,6.188149E+05,3.561307E+06,2038,H,
Fut-OW-01555,6.098013E+05,3.558735E+06,2033,H,
Fut-OW-01556,6.145037E+05,3.563925E+06,2038,H,
Fut-OW-01557,6.245271E+05,3.572508E+06,2032,H,
Fut-OW-01558,6.121026E+05,3.560335E+06,2021,H,
Fut-OW-01559,6.234926E+05,3.551022E+06,2034,H,
Fut-OW-01560,6.117213E+05,3.555757E+06,2040,H,
Fut-OW-01561,6.061904E+05,3.544701E+06,2044,H,
Fut-OW-01562,6.259115E+05,3.552804E+06,2039,H,
Fut-OW-01563,6.332088E+05,3.550223E+06,2022,H,
Fut-OW-01564,6.210206E+05,3.571005E+06,2033,H,
Fut-OW-01565,6.170238E+05,3.558243E+06,2033,H,
Fut-OW-01566,6.272748E+05,3.572514E+06,2026,H,
Fut-OW-01567,6.254079E+05,3.572020E+06,2038,H,
Fut-OW-01568,6.083810E+05,3.558020E+06,2039,H,
Fut-OW-01569,6.127092E+05,3.547509E+06,2021,H,
Fut-OW-01570,6.130631E+05,3.574720E+06,2029,H,
Fut-OW-01571,6.250303E+05,3.545733E+06,2042,H,
Fut-OW-01572,6.181875E+05,3.565736E+06,2032,H,
Fut-OW-01573,6.231029E+05,3.547601E+06,2042,H,
Fut-OW-01574,6.249519E+05,3.546182E+06,2025,H,
Fut-OW-01575,6.053314E+05,3.551719E+06,2030,H,
Fut-OW-01576,6.309852E+05,3.556433E+06,2033,H,
Fut-OW-01577,6.195691E+05,3.550038E+06,2022,H,
Fut-OW-01578,6.103760E+05,3.555712E+06,2030,H,
Fut-OW-01579,6.333099E+05,3.569166E+06,2034,H,
Fut-OW-01580,6.281623E+05,3.577461E+06,2033,H,
Fut-OW-01581,6.157237E+05,3.549826E+06,2043,H,
Fut-OW-01582,6.185610E+05,3.548155E+06,2043,H,
Fut-OW-01583,6.167423E+05,3.573617E+06,2027,H,
Fut-OW-01584,6.166245E+05,3.569226E+06,2029,H,
Fut-OW-01585,6.118887E+05,3.565549E+06,2024,H,
Fut-OW-01586,6.060109E+05,3.562286E+06,2022,H,
Fut-OW-01587,6.341934E+05,3.555137E+06,2037,H,
Fut-OW-01588,6.226705E+05,3.558530E+06,2027,H,
Fut-OW-01589,6.278798E+05,3.569233E+06,2030,H,
Fut-OW-01590,6.054796E+05,3.565720E+06,2032,H,
Fut-OW-01591,6.119055E+05,3.576023E+06,2032,H,
Fut-OW-01592,6.097638E+05,3.576375E+06,2040,H,
Fut-OW-01593,6.232394E+05,3.542650E+06,2026,H,
Fut-OW-01594,6.117848E+05,3.556473E+06,2021,H,
Fut-OW-01595,6.274964E+05,3.555238E+06,2029,H,
Fut-OW-01596,6.278385E+05,3.577038E+06,2033,H,
Fut-OW-01597,6.127226E+05,3.555249E+06,2044,H,
Fut-OW-01598,6.041970E+05,3.557803E+06,2031,H,
Fut-OW-01599,6.184376E+05,3.551770E+06,2033,H,
Fut-OW-01600,6.188903E+05,3.554512E+06,2022,H,
Fut-OW-01601,6.308425E+05,3.572951E+06,2035,H,
Fut-OW-01602,6.209746E+05,3.566916E+06,2043,H,
Fut-OW-01603,6.091353E+05,3.565724E+06,2023,H,
Fut-OW-01604,6.134720E+05,3.542191E+06,2037,H,
Fut-OW-01605,6.188416E+05,3.559556E+06,2032,H,
Fut-OW-01606,6.273602E+05,3.541444E+06,2038,H,
Fut-OW-01607,6.294730E+05,3.542300E+06,2036,H,
Fut-OW-01608,6.306743E+05,3.561374E+06,2032,H,
Fut-OW-01609,6.143147E+05,3.561707E+06,2028,H,
Fut-OW-01610,6.176036E+05,3.541863E+06,2044,H,
Fut-OW-01611,6.272022E+05,3.551869E+06,2034,H,
Fut-OW-01612,6.112001E+05,3.558581E+06,2046,H,
Fut-OW-01613,6.074371E+05,3.562432E+06,2043,H,
Fut-OW-01614,6.129968E+05,3.564713E+06,2038,H,
Fut-OW-01615,6.170361E+05,3.550972E+06,2025,H,
Fut-OW-01616,6.167399E+05,3.544006E+06,2043,H,
Fut-OW-01617,6.317675E+05,3.563005E+06,2034,H,
Fut-OW-01618,6.077228E+05,3.565603E+06,2030,H,
Fut-OW-01619,6.241681E+05,3.543967E+06,2031,H,
Fut-OW-01620,6.045349E+05,3.567326E+06,2035,H,
Fut-OW-01621,6.149743E+05,3.560859E+06,2037,H,
Fut-OW-01622,6.048703E+05,3.568725E+06,2033,H,
Fut-OW-01623,6.106985E+05,3.576716E+06,2035,H,
Fut-OW-01624,6.116689E+05,3.543198E+06,2025,H,
Fut-OW-01625,6.323191E+05,3.573302E+06,2039,H,
Fut-OW-01626,6.181586E+05,3.573543E+06,2040,H,
Fut-OW-01627,6.042154E+05,3.566852E+06,2030,H,
Fut-OW-01628,6.195247E+05,3.556690E+06,2026,H,
Fut-OW-01629,6.168756E+05,3.553441E+06,2029,H,
Fut-OW-01630,6.333259E+05,3.559425E+06,2029,H,
Fut-OW-01631,6.173483E+05,3.541671E+06,2039,H,
Fut-OW-01632,6.077888E+05,3.553608E+06,2023,H,
Fut-OW-01633,6.146089E+05,3.543569E+06,2043,H,
Fut-OW-01634,6.230133E+05,3.553326E+06,2043,H,
Fut-OW-01635,6.175570E+05,3.563288E+06,2046,H,
Fut-OW-01636,6.067842E+05,3.551249E+06,2036,H,
Fut-OW-01637,6.228540E+05,3.558802E+06,2032,H,
Fut-OW-01638,6.250185E+05,3.544066E+06,2046,H,
Fut-OW-01639,6.051214E+05,3.549277E+06,2035,H,
Fut-OW-01640,6.305665E+05,3.556501E+06,2036,H,
Fut-OW-01641,6.302151E+05,3.563164E+06,2033,H,
Fut-OW-01642,6.187563E+05,3.555745E+06,2030,H,
Fut-OW-01643,6.079191E+05,3.567395E+06,2037,H,
Fut-OW-01644,6.227976E+05,3.569924E+06,2041,H,
Fut-OW-01645,6.131539E+05,3.560482E+06,2026,H,
Fut-OW-01646,6.160367E+05,3.565992E+06,2036,H,
Fut-OW-01647,6.144609E+05,3.556635E+06,2022,H,
Fut-OW-01648,6.334858E+05,3.564106E+06,2034,H,
Fut-OW-01649,6.122789E+05,3.547557E+06,2046,H,
Fut-OW-01650,6.158512E+05,3.569359E+06,2035,H,
Fut-OW-01651,6.148768E+05,3.565522E+06,2039,H,
Fut-OW-01652,6.100226E+05,3.565207E+06,2021,H,
Fut-OW-01653,6.341872E+05,3.553504E+06,2022,H,
Fut-OW-01654,6.339571E+05,3.559863E+06,2025,H,
Fut-OW-01655,6.306624E+05,3.557340E+06,2036,H,
Fut-OW-01656,6.051281E+05,3.561215E+06,2040,H,
Fut-OW-01657,6.080075E+05,3.568670E+06,2033,H,
Fut-OW-01658,6.207084E+05,3.565423E+06,2041,H,
Fut-OW-01659,6.065147E+05,3.568295E+06,2021,H,
Fut-OW-01660,6.150403E+05,3.559151E+06,2025,H,
Fut-OW-01661,6.072315E+05,3.570988E+06,2045,H,
Fut-OW-01662,6.254091E+05,3.545472E+06,2044,H,
Fut-OW-01663,6.290346E+05,3.554258E+06,2046,H,
Fut-OW-01664,6.227415E+05,3.563215E+06,2035,H,
Fut-OW-01665,6.336168E+05,3.544594E+06,2037,H,
Fut-OW-01666,6.239891E+05,3.544628E+06,2027,H,
Fut-OW-01667,6.256498E+05,3.568204E+06,2025,H,
Fut-OW-01668,6.177423E+05,3.554129E+06,2028,H,
Fut-OW-01669,6.294206E+05,3.556899E+06,2034,H,
Fut-OW-01670,6.072568E+05,3.541734E+06,2028,H,
Fut-OW-01671,6.276259E+05,3.574000E+06,2029,H,
Fut-OW-01672,6.238596E+05,3.572622E+06,2044,H,
Fut-OW-01673,6.334236E+05,3.569701E+06,2038,H,
Fut-OW-01674,6.085810E+05,3.567529E+06,2024,H,
Fut-OW-01675,6.342867E+05,3.564073E+06,2026,H,
Fut-OW-01676,6.162630E+05,3.557114E+06,2041,H,
Fut-OW-01677,6.346028E+05,3.545207E+06,2041,H,
Fut-OW-01678,6.269320E+05,3.577207E+06,2031,H,
Fut-OW-01679,6.332478E+05,3.563839E+06,2022,H,
Fut-OW-01680,6.233258E+05,3.567895E+06,2036,H,
Fut-OW-01681,6.321943E+05,3.560220E+06,2042,H,
Fut-OW-01682,6.050789E+05,3.576490E+06,2046,H,
Fut-OW-01683,6.263487E+05,3.550004E+06,2024,H,
Fut-OW-01684,6.126322E+05,3.542950E+06,2034,H,
Fut-OW-01685,6.087666E+05,3.541706E+06,2028,H,
Fut-OW-01686,6.213696E+05,3.567724E+06,2029,H,
Fut-OW-01687,6.140598E+05,3.551509E+06,2039,H,
Fut-OW-01688,6.113094E+05,3.569466E+06,2033,H,
Fut-OW-01689,6.174063E+05,3.560258E+06,2035,H,
Fut-OW-01690,6.065816E+05,3.570557E+06,2033,H,
Fut-OW-01691,6.321066E+05,3.545030E+06,2027,H,
Fut-OW-01692,6.265639E+05,3.572744E+06,2028,H,
Fut-OW-01693,6.223889E+05,3.549463E+06,2040,H,
Fut-OW-01694,6.249916E+05,3.577670E+06,2026,H,
Fut-OW-01695,6.121896E+05,3.543766E+06,2025,H,
Fut-OW-01696,6.107546E+05,3.552091E+06,2041,H,
Fut-OW-01697,6.328016E+05,3.547989E+06,2028,H,
Fut-OW-01698,6.049466E+05,3.560825E+06,2041,H,
Fut-OW-01699,6.302713E+05,3.574004E+06,2029,H,
Fut-OW-01700,6.173713E+05,3.551174E+06,2040,H,
Fut-OW-01701,6.082124E+05,3.548311E+06,2025,H,
Fut-OW-01702,6.077472E+05,3.560839E+06,2036,H,
Fut-OW-01703,6.326249E+05,3.555961E+06,2023,H,
Fut-OW-01704,6.138336E+05,3.569205E+06,2021,H,
Fut-OW-01705,6.210276E+05,3.541954E+06,2022,H,
Fut-OW-01706,6.285340E+05,3.553072E+06,2044,H,
Fut-OW-01707,6.248192E+05,3.542487E+06,2044,H,
Fut-OW-01708,6.068389E+05,3.546090E+06,2031,H,
Fut-OW-01709,6.105521E+05,3.544339E+06,2036,H,
Fut-OW-01710,6.250616E+05,3.575990E+06,2023,H,
Fut-OW-01711,6.056164E+05,3.554666E+06,2041,H,
Fut-OW-01712,6.123268E+05,3.554136E+06,2036,H,
Fut-OW-01713,6.194872E+05,3.555324E+06,2040,H,
Fut-OW-01714,6.148953E+05,3.571777E+06,2024,H,
Fut-OW-01715,6.167369E+05,3.544167E+06,2025,H,
Fut-OW-01716,6.225198E+05,3.575730E+06,2046,H,
Fut-OW-01717,6.282334E+05,3.564698E+06,2031,H,
Fut-OW-01718,6.301962E+05,3.561605E+06,2023,H,
Fut-OW-01719,6.099876E+05,3.545445E+06,2028,H,
Fut-OW-01720,6.321920E+05,3.561112E+06,2029,H,
Fut-OW-01721,6.142346E+05,3.553101E+06,2033,H,
Fut-OW-01722,6.177408E+05,3.555167E+06,2033,H,
Fut-OW-01723,6.325646E+05,3.557995E+06,2021,H,
Fut-OW-01724,6.329846E+05,3.560801E+06,2026,H,
Fut-OW-01725,6.113853E+05,3.576945E+06,2021,H,
Fut-OW-01726,6.265643E+05,3.545766E+06,2028,H,
Fut-OW-01727,6.207183E+05,3.555803E+06,2023,H,
Fut-OW-01728,6.203524E+05,3.551275E+06,2040,H,
Fut-OW-01729,6.174640E+05,3.563394E+06,2034,H,
Fut-OW-01730,6.126109E+05,3.573035E+06,2026,H,
Fut-OW-01731,6.126878E+05,3.564929E+06,2029,H,
Fut-OW-01732,6.257753E+05,3.542387E+06,2044,H,
Fut-OW-01733,6.339121E+05,3.555874E+06,2030,H,
Fut-OW-01734,6.186181E+05,3.556134E+06,2033,H,
Fut-OW-01735,6.165095E+05,3.560417E+06,2039,H,
Fut-OW-01736,6.224204E+05,3.565941E+06,2043,H,
Fut-OW-01737,6.340605E+05,3.551988E+06,2021,H,
Fut-OW-01738,6.059929E+05,3.548776E+06,2021,H,
Fut-OW-01739,6.283093E+05,3.569402E+06,2033,H,
Fut-OW-01740,6.263642E+05,3.567162E+06,2040,H,
Fut-OW-01741,6.343726E+05,3.560698E+06,2032,H,
Fut-OW-01742,6.073215E+05,3.550340E+06,2029,H,
Fut-OW-01743,6.050949E+05,3.548072E+06,2032,H,
Fut-OW-01744,6.150511E+05,3.572635E+06,2026,H,
